YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY_NEW
2014,9,5,9/5/14,MQ,JFK,BWI,0
2014,9,6,9/6/14,MQ,JFK,BWI,10
2014,9,7,9/7/14,MQ,JFK,BWI,0
2014,9,8,9/8/14,MQ,JFK,BWI,0
2014,9,9,9/9/14,MQ,JFK,BWI,0
2014,9,10,9/10/14,MQ,JFK,BWI,0
2014,9,11,9/11/14,MQ,JFK,BWI,6
2014,9,12,9/12/14,MQ,JFK,BWI,0
2014,9,13,9/13/14,MQ,JFK,BWI,0
2014,9,14,9/14/14,MQ,JFK,BWI,67
2014,9,15,9/15/14,MQ,JFK,BWI,0
2014,9,16,9/16/14,MQ,JFK,BWI,15
2014,9,17,9/17/14,MQ,JFK,BWI,0
2014,9,18,9/18/14,MQ,JFK,BWI,0
2014,9,19,9/19/14,MQ,JFK,BWI,0
2014,9,20,9/20/14,MQ,JFK,BWI,82
2014,9,21,9/21/14,MQ,JFK,BWI,35
2014,9,22,9/22/14,MQ,JFK,BWI,0
2014,9,23,9/23/14,MQ,JFK,BWI,0
2014,9,24,9/24/14,MQ,JFK,BWI,0
2014,9,25,9/25/14,MQ,JFK,BWI,38
2014,9,26,9/26/14,MQ,JFK,BWI,0
2014,9,27,9/27/14,MQ,JFK,BWI,0
2014,9,28,9/28/14,MQ,JFK,BWI,21
2014,9,29,9/29/14,MQ,JFK,BWI,0
2014,9,30,9/30/14,MQ,JFK,BWI,91
2014,9,1,9/1/14,MQ,JFK,ORF,0
2014,9,2,9/2/14,MQ,JFK,ORF,0
2014,9,3,9/3/14,MQ,JFK,ORF,0
2014,9,4,9/4/14,MQ,JFK,ORF,0
2014,9,5,9/5/14,MQ,JFK,ORF,0
2014,9,6,9/6/14,MQ,JFK,ORF,0
2014,9,7,9/7/14,MQ,JFK,ORF,0
2014,9,8,9/8/14,MQ,JFK,ORF,98
2014,9,9,9/9/14,MQ,JFK,ORF,0
2014,9,10,9/10/14,MQ,JFK,ORF,42
2014,9,11,9/11/14,MQ,JFK,ORF,2
2014,9,12,9/12/14,MQ,JFK,ORF,0
2014,9,13,9/13/14,MQ,JFK,ORF,0
2014,9,14,9/14/14,MQ,JFK,ORF,0
2014,9,15,9/15/14,MQ,JFK,ORF,0
2014,9,16,9/16/14,MQ,JFK,ORF,9
2014,9,17,9/17/14,MQ,JFK,ORF,0
2014,9,18,9/18/14,MQ,JFK,ORF,0
2014,9,19,9/19/14,MQ,JFK,ORF,41
2014,9,20,9/20/14,MQ,JFK,ORF,1
2014,9,21,9/21/14,MQ,JFK,ORF,0
2014,9,22,9/22/14,MQ,JFK,ORF,0
2014,9,23,9/23/14,MQ,JFK,ORF,0
2014,9,24,9/24/14,MQ,JFK,ORF,20
2014,9,25,9/25/14,MQ,JFK,ORF,6
2014,9,26,9/26/14,MQ,JFK,ORF,0
2014,9,27,9/27/14,MQ,JFK,ORF,0
2014,9,28,9/28/14,MQ,JFK,ORF,0
2014,9,29,9/29/14,MQ,JFK,ORF,0
2014,9,30,9/30/14,MQ,JFK,ORF,14
2014,9,1,9/1/14,MQ,JFK,IND,0
2014,9,2,9/2/14,MQ,JFK,IND,19
2014,9,3,9/3/14,MQ,JFK,IND,0
2014,9,4,9/4/14,MQ,JFK,IND,0
2014,9,5,9/5/14,MQ,JFK,IND,0
2014,9,6,9/6/14,MQ,JFK,IND,12
2014,9,7,9/7/14,MQ,JFK,IND,0
2014,9,8,9/8/14,MQ,JFK,IND,88
2014,9,9,9/9/14,MQ,JFK,IND,0
2014,9,10,9/10/14,MQ,JFK,IND,0
2014,9,11,9/11/14,MQ,JFK,IND,11
2014,9,12,9/12/14,MQ,JFK,IND,15
2014,9,13,9/13/14,MQ,JFK,IND,0
2014,9,14,9/14/14,MQ,JFK,IND,0
2014,9,15,9/15/14,MQ,JFK,IND,0
2014,9,16,9/16/14,MQ,JFK,IND,120
2014,9,17,9/17/14,MQ,JFK,IND,0
2014,9,18,9/18/14,MQ,JFK,IND,15
2014,9,19,9/19/14,MQ,JFK,IND,12
2014,9,20,9/20/14,MQ,JFK,IND,209
2014,9,21,9/21/14,MQ,JFK,IND,0
2014,9,22,9/22/14,MQ,JFK,IND,24
2014,9,23,9/23/14,MQ,JFK,IND,13
2014,9,24,9/24/14,MQ,JFK,IND,61
2014,9,25,9/25/14,MQ,JFK,IND,18
2014,9,26,9/26/14,MQ,JFK,IND,18
2014,9,27,9/27/14,MQ,JFK,IND,0
2014,9,28,9/28/14,MQ,JFK,IND,0
2014,9,29,9/29/14,MQ,JFK,IND,104
2014,9,30,9/30/14,MQ,JFK,IND,0
2014,9,1,9/1/14,MQ,JFK,RDU,0
2014,9,2,9/2/14,MQ,JFK,RDU,9
2014,9,3,9/3/14,MQ,JFK,RDU,0
2014,9,4,9/4/14,MQ,JFK,RDU,0
2014,9,5,9/5/14,MQ,JFK,RDU,0
2014,9,6,9/6/14,MQ,JFK,RDU,0
2014,9,7,9/7/14,MQ,JFK,RDU,0
2014,9,8,9/8/14,MQ,JFK,RDU,0
2014,9,9,9/9/14,MQ,JFK,RDU,0
2014,9,10,9/10/14,MQ,JFK,RDU,0
2014,9,11,9/11/14,MQ,JFK,RDU,0
2014,9,12,9/12/14,MQ,JFK,RDU,0
2014,9,13,9/13/14,MQ,JFK,RDU,135
2014,9,14,9/14/14,MQ,JFK,RDU,14
2014,9,15,9/15/14,MQ,JFK,RDU,0
2014,9,16,9/16/14,MQ,JFK,RDU,0
2014,9,17,9/17/14,MQ,JFK,RDU,0
2014,9,18,9/18/14,MQ,JFK,RDU,14
2014,9,19,9/19/14,MQ,JFK,RDU,0
2014,9,20,9/20/14,MQ,JFK,RDU,17
2014,9,21,9/21/14,MQ,JFK,RDU,0
2014,9,22,9/22/14,MQ,JFK,RDU,0
2014,9,23,9/23/14,MQ,JFK,RDU,0
2014,9,24,9/24/14,MQ,JFK,RDU,0
2014,9,25,9/25/14,MQ,JFK,RDU,13
2014,9,26,9/26/14,MQ,JFK,RDU,10
2014,9,27,9/27/14,MQ,JFK,RDU,0
2014,9,28,9/28/14,MQ,JFK,RDU,10
2014,9,29,9/29/14,MQ,JFK,RDU,103
2014,9,30,9/30/14,MQ,JFK,RDU,0
2014,9,2,9/2/14,MQ,JFK,RDU,64
2014,9,3,9/3/14,MQ,JFK,RDU,0
2014,9,4,9/4/14,MQ,JFK,RDU,0
2014,9,5,9/5/14,MQ,JFK,RDU,13
2014,9,6,9/6/14,MQ,JFK,RDU,37
2014,9,7,9/7/14,MQ,JFK,RDU,0
2014,9,8,9/8/14,MQ,JFK,RDU,0
2014,9,9,9/9/14,MQ,JFK,RDU,0
2014,9,10,9/10/14,MQ,JFK,RDU,0
2014,9,11,9/11/14,MQ,JFK,RDU,0
2014,9,12,9/12/14,MQ,JFK,RDU,0
2014,9,13,9/13/14,MQ,JFK,RDU,14
2014,9,14,9/14/14,MQ,JFK,RDU,0
2014,9,15,9/15/14,MQ,JFK,RDU,0
2014,9,16,9/16/14,MQ,JFK,RDU,0
2014,9,17,9/17/14,MQ,JFK,RDU,0
2014,9,18,9/18/14,MQ,JFK,RDU,0
2014,9,19,9/19/14,MQ,JFK,RDU,0
2014,9,20,9/20/14,MQ,JFK,RDU,
2014,9,21,9/21/14,MQ,JFK,RDU,68
2014,9,22,9/22/14,MQ,JFK,RDU,0
2014,9,23,9/23/14,MQ,JFK,RDU,0
2014,9,24,9/24/14,MQ,JFK,RDU,0
2014,9,25,9/25/14,MQ,JFK,RDU,46
2014,9,26,9/26/14,MQ,JFK,RDU,0
2014,9,27,9/27/14,MQ,JFK,RDU,0
2014,9,28,9/28/14,MQ,JFK,RDU,0
2014,9,29,9/29/14,MQ,JFK,RDU,34
2014,9,30,9/30/14,MQ,JFK,RDU,0
2014,9,1,9/1/14,MQ,JFK,DCA,0
2014,9,2,9/2/14,MQ,JFK,DCA,0
2014,9,3,9/3/14,MQ,JFK,DCA,0
2014,9,4,9/4/14,MQ,JFK,DCA,0
2014,9,5,9/5/14,MQ,JFK,DCA,0
2014,9,6,9/6/14,MQ,JFK,DCA,0
2014,9,7,9/7/14,MQ,JFK,DCA,0
2014,9,8,9/8/14,MQ,JFK,DCA,0
2014,9,9,9/9/14,MQ,JFK,DCA,0
2014,9,10,9/10/14,MQ,JFK,DCA,0
2014,9,11,9/11/14,MQ,JFK,DCA,0
2014,9,12,9/12/14,MQ,JFK,DCA,0
2014,9,13,9/13/14,MQ,JFK,DCA,0
2014,9,14,9/14/14,MQ,JFK,DCA,0
2014,9,15,9/15/14,MQ,JFK,DCA,0
2014,9,16,9/16/14,MQ,JFK,DCA,
2014,9,17,9/17/14,MQ,JFK,DCA,0
2014,9,18,9/18/14,MQ,JFK,DCA,0
2014,9,19,9/19/14,MQ,JFK,DCA,0
2014,9,20,9/20/14,MQ,JFK,DCA,12
2014,9,21,9/21/14,MQ,JFK,DCA,0
2014,9,22,9/22/14,MQ,JFK,DCA,0
2014,9,23,9/23/14,MQ,JFK,DCA,74
2014,9,24,9/24/14,MQ,JFK,DCA,0
2014,9,25,9/25/14,MQ,JFK,DCA,0
2014,9,26,9/26/14,MQ,JFK,DCA,0
2014,9,27,9/27/14,MQ,JFK,DCA,2
2014,9,28,9/28/14,MQ,JFK,DCA,0
2014,9,29,9/29/14,MQ,JFK,DCA,0
2014,9,30,9/30/14,MQ,JFK,DCA,32
2014,9,1,9/1/14,MQ,JFK,RDU,0
2014,9,2,9/2/14,MQ,JFK,RDU,0
2014,9,3,9/3/14,MQ,JFK,RDU,0
2014,9,4,9/4/14,MQ,JFK,RDU,5
2014,9,5,9/5/14,MQ,JFK,RDU,35
2014,9,6,9/6/14,MQ,JFK,RDU,0
2014,9,7,9/7/14,MQ,JFK,RDU,0
2014,9,8,9/8/14,MQ,JFK,RDU,
2014,9,9,9/9/14,MQ,JFK,RDU,70
2014,9,10,9/10/14,MQ,JFK,RDU,0
2014,9,11,9/11/14,MQ,JFK,RDU,59
2014,9,12,9/12/14,MQ,JFK,RDU,0
2014,9,13,9/13/14,MQ,JFK,RDU,0
2014,9,14,9/14/14,MQ,JFK,RDU,0
2014,9,15,9/15/14,MQ,JFK,RDU,0
2014,9,16,9/16/14,MQ,JFK,RDU,0
2014,9,17,9/17/14,MQ,JFK,RDU,0
2014,9,18,9/18/14,MQ,JFK,RDU,0
2014,9,19,9/19/14,MQ,JFK,RDU,0
2014,9,20,9/20/14,MQ,JFK,RDU,0
2014,9,21,9/21/14,MQ,JFK,RDU,0
2014,9,22,9/22/14,MQ,JFK,RDU,0
2014,9,23,9/23/14,MQ,JFK,RDU,17
2014,9,24,9/24/14,MQ,JFK,RDU,43
2014,9,25,9/25/14,MQ,JFK,RDU,24
2014,9,26,9/26/14,MQ,JFK,RDU,0
2014,9,27,9/27/14,MQ,JFK,RDU,0
2014,9,28,9/28/14,MQ,JFK,RDU,0
2014,9,29,9/29/14,MQ,JFK,RDU,0
2014,9,30,9/30/14,MQ,JFK,RDU,0
2014,9,1,9/1/14,MQ,JFK,DCA,0
2014,9,2,9/2/14,MQ,JFK,DCA,0
2014,9,3,9/3/14,MQ,JFK,DCA,0
2014,9,4,9/4/14,MQ,JFK,DCA,0
2014,9,5,9/5/14,MQ,JFK,DCA,0
2014,9,6,9/6/14,MQ,JFK,DCA,89
2014,9,7,9/7/14,MQ,JFK,DCA,3
2014,9,8,9/8/14,MQ,JFK,DCA,15
2014,9,9,9/9/14,MQ,JFK,DCA,0
2014,9,10,9/10/14,MQ,JFK,DCA,0
2014,9,11,9/11/14,MQ,JFK,DCA,0
2014,9,12,9/12/14,MQ,JFK,DCA,0
2014,9,13,9/13/14,MQ,JFK,DCA,0
2014,9,14,9/14/14,MQ,JFK,DCA,0
2014,9,15,9/15/14,MQ,JFK,DCA,0
2014,9,16,9/16/14,MQ,JFK,DCA,0
2014,9,17,9/17/14,MQ,JFK,DCA,0
2014,9,18,9/18/14,MQ,JFK,DCA,0
2014,9,19,9/19/14,MQ,JFK,DCA,0
2014,9,20,9/20/14,MQ,JFK,DCA,
2014,9,21,9/21/14,MQ,JFK,DCA,4
2014,9,22,9/22/14,MQ,JFK,DCA,0
2014,9,23,9/23/14,MQ,JFK,DCA,14
2014,9,24,9/24/14,MQ,JFK,DCA,0
2014,9,25,9/25/14,MQ,JFK,DCA,0
2014,9,26,9/26/14,MQ,JFK,DCA,18
2014,9,27,9/27/14,MQ,JFK,DCA,3
2014,9,28,9/28/14,MQ,JFK,DCA,0
2014,9,29,9/29/14,MQ,JFK,DCA,2
2014,9,30,9/30/14,MQ,JFK,DCA,104
2014,9,1,9/1/14,MQ,JFK,DCA,0
2014,9,2,9/2/14,MQ,JFK,DCA,0
2014,9,3,9/3/14,MQ,JFK,DCA,0
2014,9,4,9/4/14,MQ,JFK,DCA,0
2014,9,5,9/5/14,MQ,JFK,DCA,30
2014,9,6,9/6/14,MQ,JFK,DCA,4
2014,9,7,9/7/14,MQ,JFK,DCA,0
2014,9,8,9/8/14,MQ,JFK,DCA,27
2014,9,9,9/9/14,MQ,JFK,DCA,0
2014,9,10,9/10/14,MQ,JFK,DCA,0
2014,9,11,9/11/14,MQ,JFK,DCA,0
2014,9,12,9/12/14,MQ,JFK,DCA,0
2014,9,13,9/13/14,MQ,JFK,DCA,0
2014,9,14,9/14/14,MQ,JFK,DCA,14
2014,9,15,9/15/14,MQ,JFK,DCA,0
2014,9,16,9/16/14,MQ,JFK,DCA,0
2014,9,17,9/17/14,MQ,JFK,DCA,7
2014,9,18,9/18/14,MQ,JFK,DCA,15
2014,9,19,9/19/14,MQ,JFK,DCA,0
2014,9,20,9/20/14,MQ,JFK,DCA,19
2014,9,21,9/21/14,MQ,JFK,DCA,1
2014,9,22,9/22/14,MQ,JFK,DCA,0
2014,9,23,9/23/14,MQ,JFK,DCA,142
2014,9,24,9/24/14,MQ,JFK,DCA,0
2014,9,25,9/25/14,MQ,JFK,DCA,28
2014,9,26,9/26/14,MQ,JFK,DCA,0
2014,9,27,9/27/14,MQ,JFK,DCA,0
2014,9,28,9/28/14,MQ,JFK,DCA,0
2014,9,29,9/29/14,MQ,JFK,DCA,28
2014,9,30,9/30/14,MQ,JFK,DCA,10
2014,9,1,9/1/14,MQ,JFK,RDU,12
2014,10,21,10/21/14,DL,JFK,ATL,1
2014,10,21,10/21/14,DL,JFK,ATL,27
2014,10,21,10/21/14,DL,JFK,MIA,23
2014,10,21,10/21/14,DL,JFK,FLL,0
2014,10,21,10/21/14,DL,JFK,LAS,0
2014,10,21,10/21/14,DL,JFK,MCO,47
2014,10,21,10/21/14,DL,JFK,TPA,0
2014,10,21,10/21/14,DL,JFK,MIA,0
2014,10,21,10/21/14,DL,JFK,ATL,6
2014,10,21,10/21/14,DL,JFK,SAT,0
2014,10,21,10/21/14,DL,JFK,AUS,0
2014,10,21,10/21/14,DL,JFK,AUS,22
2014,10,21,10/21/14,DL,JFK,SJU,4
2014,10,21,10/21/14,DL,JFK,SJU,0
2014,10,21,10/21/14,DL,JFK,DEN,7
2014,10,21,10/21/14,DL,JFK,TPA,0
2014,10,21,10/21/14,DL,JFK,PDX,61
2014,10,21,10/21/14,DL,JFK,PHX,17
2014,10,21,10/21/14,DL,JFK,FLL,0
2014,10,21,10/21/14,DL,JFK,MCO,254
2014,10,21,10/21/14,DL,JFK,SJU,8
2014,10,21,10/21/14,DL,JFK,BOS,0
2014,10,21,10/21/14,DL,JFK,BOS,70
2014,10,21,10/21/14,DL,JFK,MSP,142
2014,10,21,10/21/14,DL,JFK,MSY,0
2014,10,22,10/22/14,DL,JFK,SAT,0
2014,10,22,10/22/14,DL,JFK,AUS,19
2014,10,22,10/22/14,DL,JFK,AUS,6
2014,10,22,10/22/14,DL,JFK,PIT,29
2014,10,22,10/22/14,DL,JFK,SJU,94
2014,10,22,10/22/14,DL,JFK,SJU,55
2014,10,22,10/22/14,DL,JFK,DEN,88
2014,10,22,10/22/14,DL,JFK,TPA,0
2014,10,22,10/22/14,DL,JFK,PDX,0
2014,10,22,10/22/14,DL,JFK,PHX,16
2014,10,22,10/22/14,DL,JFK,FLL,33
2014,10,22,10/22/14,DL,JFK,MCO,22
2014,10,22,10/22/14,DL,JFK,SJU,72
2014,10,22,10/22/14,DL,JFK,MSP,0
2014,10,22,10/22/14,DL,JFK,MSY,6
2014,10,22,10/22/14,DL,JFK,DTW,63
2014,10,23,10/23/14,DL,JFK,LAS,0
2014,10,23,10/23/14,DL,JFK,SEA,0
2014,10,23,10/23/14,DL,JFK,LAX,9
2014,10,23,10/23/14,DL,JFK,SFO,0
2014,10,23,10/23/14,DL,JFK,LAX,0
2014,10,23,10/23/14,DL,JFK,SFO,0
2014,10,23,10/23/14,DL,JFK,ATL,10
2014,10,23,10/23/14,DL,JFK,LAX,9
2014,10,23,10/23/14,DL,JFK,LAX,0
2014,10,23,10/23/14,DL,JFK,LAX,0
2014,10,23,10/23/14,DL,JFK,LAX,19
2014,10,23,10/23/14,DL,JFK,LAX,9
2014,10,23,10/23/14,DL,JFK,SLC,10
2014,10,23,10/23/14,DL,JFK,SFO,0
2014,10,23,10/23/14,DL,JFK,SFO,85
2014,10,23,10/23/14,DL,JFK,SFO,4
2014,10,23,10/23/14,DL,JFK,SFO,90
2014,10,23,10/23/14,DL,JFK,SEA,0
2014,10,23,10/23/14,DL,JFK,BOS,20
2014,10,23,10/23/14,DL,JFK,BOS,0
2014,10,23,10/23/14,DL,JFK,MIA,32
2014,10,23,10/23/14,DL,JFK,SEA,16
2014,10,23,10/23/14,DL,JFK,SEA,22
2014,10,23,10/23/14,DL,JFK,SJU,1
2014,10,23,10/23/14,DL,JFK,ATL,8
2014,10,23,10/23/14,DL,JFK,LAS,0
2014,10,23,10/23/14,DL,JFK,STT,5
2014,10,23,10/23/14,DL,JFK,MCO,11
2014,10,23,10/23/14,DL,JFK,BOS,126
2014,10,23,10/23/14,DL,JFK,MSP,0
2014,10,23,10/23/14,DL,JFK,SLC,0
2014,10,23,10/23/14,DL,JFK,SLC,0
2014,10,23,10/23/14,DL,JFK,SFO,1
2014,10,23,10/23/14,DL,JFK,LAX,0
2014,10,23,10/23/14,DL,JFK,SAN,3
2014,10,23,10/23/14,DL,JFK,MSP,0
2014,10,23,10/23/14,DL,JFK,MCO,0
2014,10,23,10/23/14,DL,JFK,ATL,10
2014,10,23,10/23/14,DL,JFK,SAN,22
2014,10,23,10/23/14,DL,JFK,ATL,42
2014,10,23,10/23/14,DL,JFK,LAS,1
2014,10,23,10/23/14,DL,JFK,LAS,0
2014,10,23,10/23/14,DL,JFK,FLL,10
2014,10,23,10/23/14,DL,JFK,MSY,0
2014,10,22,10/22/14,DL,JFK,ATL,11
2014,10,22,10/22/14,DL,JFK,MIA,67
2014,10,22,10/22/14,DL,JFK,FLL,5
2014,10,22,10/22/14,DL,JFK,LAS,0
2014,10,22,10/22/14,DL,JFK,SLC,23
2014,10,22,10/22/14,DL,JFK,MCO,0
2014,10,22,10/22/14,DL,JFK,TPA,50
2014,10,22,10/22/14,DL,JFK,MIA,0
2014,10,24,10/24/14,DL,JFK,SLC,0
2014,10,24,10/24/14,DL,JFK,SLC,5
2014,10,24,10/24/14,DL,JFK,SFO,0
2014,10,24,10/24/14,DL,JFK,LAX,44
2014,10,24,10/24/14,DL,JFK,ATL,0
2014,10,24,10/24/14,DL,JFK,SAN,0
2014,10,24,10/24/14,DL,JFK,MSP,0
2014,10,24,10/24/14,DL,JFK,MCO,0
2014,10,24,10/24/14,DL,JFK,ATL,0
2014,10,24,10/24/14,DL,JFK,SAN,0
2014,10,24,10/24/14,DL,JFK,ATL,6
2014,10,24,10/24/14,DL,JFK,LAS,1
2014,10,24,10/24/14,DL,JFK,LAS,0
2014,10,24,10/24/14,DL,JFK,FLL,21
2014,10,24,10/24/14,DL,JFK,MSY,0
2014,10,23,10/23/14,DL,JFK,ATL,18
2014,10,23,10/23/14,DL,JFK,MIA,52
2014,10,23,10/23/14,DL,JFK,FLL,10
2014,10,23,10/23/14,DL,JFK,LAS,0
2014,10,23,10/23/14,DL,JFK,SLC,7
2014,10,23,10/23/14,DL,JFK,MCO,0
2014,10,23,10/23/14,DL,JFK,TPA,7
2014,10,23,10/23/14,DL,JFK,MIA,0
2014,10,23,10/23/14,DL,JFK,SAT,29
2014,10,23,10/23/14,DL,JFK,AUS,0
2014,10,23,10/23/14,DL,JFK,AUS,2
2014,10,23,10/23/14,DL,JFK,PHX,16
2014,10,23,10/23/14,DL,JFK,SJU,29
2014,10,23,10/23/14,DL,JFK,SJU,1
2014,10,23,10/23/14,DL,JFK,DEN,0
2014,10,23,10/23/14,DL,JFK,TPA,67
2014,10,23,10/23/14,DL,JFK,PDX,26
2014,10,23,10/23/14,DL,JFK,PHX,10
2014,10,23,10/23/14,DL,JFK,FLL,70
2014,10,23,10/23/14,DL,JFK,MCO,46
2014,10,23,10/23/14,DL,JFK,SJU,0
2014,10,23,10/23/14,DL,JFK,BOS,0
2014,10,23,10/23/14,DL,JFK,BOS,130
2014,10,23,10/23/14,DL,JFK,MSP,0
2014,10,23,10/23/14,DL,JFK,MSY,0
2014,10,23,10/23/14,DL,JFK,DTW,110
2014,10,23,10/23/14,DL,JFK,BOS,132
2014,10,24,10/24/14,DL,JFK,LAS,0
2014,10,24,10/24/14,DL,JFK,SEA,8
2014,10,24,10/24/14,DL,JFK,LAX,1
2014,10,24,10/24/14,DL,JFK,SFO,0
2014,10,24,10/24/14,DL,JFK,LAX,12
2014,10,24,10/24/14,DL,JFK,SFO,1
2014,10,24,10/24/14,DL,JFK,ATL,21
2014,10,24,10/24/14,DL,JFK,LAX,0
2014,10,24,10/24/14,DL,JFK,LAX,0
2014,10,24,10/24/14,DL,JFK,LAX,22
2014,10,24,10/24/14,DL,JFK,ATL,0
2014,10,24,10/24/14,DL,JFK,ATL,0
2014,10,24,10/24/14,DL,JFK,LAX,20
2014,10,24,10/24/14,DL,JFK,LAX,0
2014,10,24,10/24/14,DL,JFK,SLC,14
2014,10,24,10/24/14,DL,JFK,SFO,0
2014,10,24,10/24/14,DL,JFK,SFO,3
2014,10,24,10/24/14,DL,JFK,MCO,0
2014,10,24,10/24/14,DL,JFK,SFO,0
2014,10,24,10/24/14,DL,JFK,SFO,1
2014,10,24,10/24/14,DL,JFK,SEA,0
2014,10,24,10/24/14,DL,JFK,BOS,0
2014,10,24,10/24/14,DL,JFK,BOS,0
2014,10,24,10/24/14,DL,JFK,MIA,12
2014,10,24,10/24/14,DL,JFK,SEA,9
2014,10,24,10/24/14,DL,JFK,SEA,0
2014,10,24,10/24/14,DL,JFK,SJU,12
2014,10,24,10/24/14,DL,JFK,ATL,18
2014,10,24,10/24/14,DL,JFK,SLC,32
2014,10,24,10/24/14,DL,JFK,LAS,0
2014,10,24,10/24/14,DL,JFK,STT,0
2014,10,24,10/24/14,DL,JFK,MCO,3
2014,10,24,10/24/14,DL,JFK,BOS,9
2014,10,24,10/24/14,DL,JFK,MSP,0
2014,10,24,10/24/14,DL,JFK,DEN,8
2014,10,24,10/24/14,DL,JFK,TPA,0
2014,10,24,10/24/14,DL,JFK,PDX,12
2014,10,24,10/24/14,DL,JFK,PHX,0
2014,10,24,10/24/14,DL,JFK,FLL,0
2014,10,24,10/24/14,DL,JFK,SJU,0
2014,10,24,10/24/14,DL,JFK,BOS,0
2014,10,24,10/24/14,DL,JFK,BOS,0
2014,10,24,10/24/14,DL,JFK,MSP,0
2014,10,24,10/24/14,DL,JFK,MSY,0
2014,10,24,10/24/14,DL,JFK,DTW,0
2014,10,24,10/24/14,DL,JFK,BOS,0
2014,10,25,10/25/14,DL,JFK,LAS,0
2014,10,25,10/25/14,DL,JFK,LAX,0
2014,10,25,10/25/14,DL,JFK,SFO,49
2014,10,25,10/25/14,DL,JFK,ATL,0
2014,10,25,10/25/14,DL,JFK,LAX,0
2014,10,25,10/25/14,DL,JFK,LAS,3
2014,10,25,10/25/14,DL,JFK,LAX,6
2014,10,25,10/25/14,DL,JFK,SLC,0
2014,10,25,10/25/14,DL,JFK,SFO,59
2014,10,25,10/25/14,DL,JFK,SJU,0
2014,10,25,10/25/14,DL,JFK,SFO,0
2014,10,25,10/25/14,DL,JFK,SEA,0
2014,10,25,10/25/14,DL,JFK,MSP,0
2014,10,25,10/25/14,DL,JFK,PDX,4
2014,10,25,10/25/14,DL,JFK,BOS,0
2014,10,25,10/25/14,DL,JFK,MIA,0
2014,10,25,10/25/14,DL,JFK,SEA,0
2014,10,25,10/25/14,DL,JFK,SEA,150
2014,10,25,10/25/14,DL,JFK,SJU,0
2014,10,25,10/25/14,DL,JFK,SLC,4
2014,10,25,10/25/14,DL,JFK,STT,196
2014,10,25,10/25/14,DL,JFK,MCO,0
2014,10,25,10/25/14,DL,JFK,BOS,0
2014,10,25,10/25/14,DL,JFK,MSP,0
2014,10,25,10/25/14,DL,JFK,SLC,0
2014,10,25,10/25/14,DL,JFK,SFO,0
2014,10,25,10/25/14,DL,JFK,LAX,0
2014,10,25,10/25/14,DL,JFK,LAX,3
2014,10,25,10/25/14,DL,JFK,ATL,0
2014,10,25,10/25/14,DL,JFK,SAN,2
2014,10,25,10/25/14,DL,JFK,MSP,0
2014,10,25,10/25/14,DL,JFK,MCO,0
2014,10,25,10/25/14,DL,JFK,ATL,1
2014,10,25,10/25/14,DL,JFK,SAN,0
2014,10,25,10/25/14,DL,JFK,ATL,0
2014,10,25,10/25/14,DL,JFK,LAS,0
2014,10,25,10/25/14,DL,JFK,FLL,0
2014,10,24,10/24/14,DL,JFK,MIA,27
2014,10,24,10/24/14,DL,JFK,FLL,0
2014,10,24,10/24/14,DL,JFK,LAS,0
2014,10,24,10/24/14,DL,JFK,MCO,0
2014,10,24,10/24/14,DL,JFK,TPA,12
2014,10,24,10/24/14,DL,JFK,MIA,0
2014,10,24,10/24/14,DL,JFK,SAT,0
2014,10,24,10/24/14,DL,JFK,AUS,0
2014,10,24,10/24/14,DL,JFK,AUS,36
2014,10,24,10/24/14,DL,JFK,PHX,62
2014,10,24,10/24/14,DL,JFK,SJU,4
2014,10,24,10/24/14,DL,JFK,SJU,20
2014,10,25,10/25/14,DL,JFK,MSY,0
2014,10,25,10/25/14,DL,JFK,DTW,0
2014,10,25,10/25/14,DL,JFK,BOS,0
2014,10,26,10/26/14,DL,JFK,SLC,14
2014,10,26,10/26/14,DL,JFK,LAS,16
2014,10,26,10/26/14,DL,JFK,SEA,5
2014,10,26,10/26/14,DL,JFK,LAX,15
2014,10,26,10/26/14,DL,JFK,SFO,0
2014,10,26,10/26/14,DL,JFK,LAX,3
2014,10,26,10/26/14,DL,JFK,SFO,13
2014,10,26,10/26/14,DL,JFK,ATL,0
2014,10,26,10/26/14,DL,JFK,LAX,0
2014,10,26,10/26/14,DL,JFK,LAX,0
2014,10,26,10/26/14,DL,JFK,LAX,0
2014,10,26,10/26/14,DL,JFK,LAX,7
2014,10,26,10/26/14,DL,JFK,LAX,0
2014,10,26,10/26/14,DL,JFK,SFO,0
2014,10,26,10/26/14,DL,JFK,SFO,0
2014,10,26,10/26/14,DL,JFK,SFO,9
2014,10,26,10/26/14,DL,JFK,SFO,24
2014,10,26,10/26/14,DL,JFK,SEA,0
2014,10,26,10/26/14,DL,JFK,BOS,0
2014,10,26,10/26/14,DL,JFK,BOS,0
2014,10,26,10/26/14,DL,JFK,MIA,18
2014,10,26,10/26/14,DL,JFK,SEA,10
2014,10,26,10/26/14,DL,JFK,SEA,0
2014,10,26,10/26/14,DL,JFK,SJU,0
2014,10,26,10/26/14,DL,JFK,ATL,4
2014,10,26,10/26/14,DL,JFK,SLC,0
2014,10,26,10/26/14,DL,JFK,STT,0
2014,10,26,10/26/14,DL,JFK,MCO,0
