YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY_NEW
2015,9,30,9/30/15,AA,JFK,ORD,2
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,12
2015,9,3,9/3/15,AA,JFK,LAX,21
2015,9,4,9/4/15,AA,JFK,LAX,0
2015,9,5,9/5/15,AA,JFK,LAX,0
2015,9,6,9/6/15,AA,JFK,LAX,0
2015,9,7,9/7/15,AA,JFK,LAX,0
2015,9,8,9/8/15,AA,JFK,LAX,0
2015,9,9,9/9/15,AA,JFK,LAX,0
2015,9,10,9/10/15,AA,JFK,LAX,0
2015,9,11,9/11/15,AA,JFK,LAX,7
2015,9,13,9/13/15,AA,JFK,LAX,2
2015,9,14,9/14/15,AA,JFK,LAX,0
2015,9,15,9/15/15,AA,JFK,LAX,0
2015,9,16,9/16/15,AA,JFK,LAX,0
2015,9,17,9/17/15,AA,JFK,LAX,0
2015,9,18,9/18/15,AA,JFK,LAX,0
2015,9,20,9/20/15,AA,JFK,LAX,0
2015,9,21,9/21/15,AA,JFK,LAX,0
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,173
2015,9,25,9/25/15,AA,JFK,LAX,16
2015,9,27,9/27/15,AA,JFK,LAX,1
2015,9,28,9/28/15,AA,JFK,LAX,0
2015,9,29,9/29/15,AA,JFK,LAX,0
2015,9,30,9/30/15,AA,JFK,LAX,0
2015,9,1,9/1/15,AA,JFK,LAS,0
2015,9,2,9/2/15,AA,JFK,LAS,0
2015,9,3,9/3/15,AA,JFK,LAS,0
2015,9,4,9/4/15,AA,JFK,LAS,0
2015,9,5,9/5/15,AA,JFK,LAS,0
2015,9,6,9/6/15,AA,JFK,LAS,0
2015,9,7,9/7/15,AA,JFK,LAS,0
2015,9,8,9/8/15,AA,JFK,LAS,0
2015,9,9,9/9/15,AA,JFK,LAS,14
2015,9,10,9/10/15,AA,JFK,LAS,0
2015,9,11,9/11/15,AA,JFK,LAS,10
2015,9,12,9/12/15,AA,JFK,LAS,0
2015,9,13,9/13/15,AA,JFK,LAS,15
2015,9,14,9/14/15,AA,JFK,LAS,0
2015,9,15,9/15/15,AA,JFK,LAS,0
2015,9,16,9/16/15,AA,JFK,LAS,0
2015,9,17,9/17/15,AA,JFK,LAS,7
2015,9,18,9/18/15,AA,JFK,LAS,0
2015,9,19,9/19/15,AA,JFK,LAS,0
2015,9,20,9/20/15,AA,JFK,LAS,5
2015,9,21,9/21/15,AA,JFK,LAS,0
2015,9,22,9/22/15,AA,JFK,LAS,0
2015,9,23,9/23/15,AA,JFK,LAS,0
2015,9,24,9/24/15,AA,JFK,LAS,0
2015,9,25,9/25/15,AA,JFK,LAS,0
2015,9,26,9/26/15,AA,JFK,LAS,0
2015,9,27,9/27/15,AA,JFK,LAS,24
2015,9,28,9/28/15,AA,JFK,LAS,20
2015,9,29,9/29/15,AA,JFK,LAS,0
2015,9,30,9/30/15,AA,JFK,LAS,1
2015,9,1,9/1/15,AA,JFK,BOS,0
2015,9,2,9/2/15,AA,JFK,BOS,51
2015,9,3,9/3/15,AA,JFK,BOS,12
2015,9,4,9/4/15,AA,JFK,BOS,0
2015,9,5,9/5/15,AA,JFK,BOS,21
2015,9,6,9/6/15,AA,JFK,BOS,0
2015,9,7,9/7/15,AA,JFK,BOS,0
2015,9,8,9/8/15,AA,JFK,BOS,0
2015,9,9,9/9/15,AA,JFK,BOS,58
2015,9,10,9/10/15,AA,JFK,BOS,23
2015,9,11,9/11/15,AA,JFK,BOS,0
2015,9,12,9/12/15,AA,JFK,BOS,0
2015,9,13,9/13/15,AA,JFK,BOS,15
2015,9,14,9/14/15,AA,JFK,BOS,0
2015,9,15,9/15/15,AA,JFK,BOS,0
2015,9,16,9/16/15,AA,JFK,BOS,0
2015,9,17,9/17/15,AA,JFK,BOS,28
2015,9,18,9/18/15,AA,JFK,BOS,0
2015,9,19,9/19/15,AA,JFK,BOS,0
2015,9,20,9/20/15,AA,JFK,BOS,0
2015,9,21,9/21/15,AA,JFK,BOS,5
2015,9,22,9/22/15,AA,JFK,BOS,7
2015,9,23,9/23/15,AA,JFK,BOS,0
2015,9,24,9/24/15,AA,JFK,BOS,0
2015,9,25,9/25/15,AA,JFK,BOS,0
2015,9,26,9/26/15,AA,JFK,BOS,0
2015,9,27,9/27/15,AA,JFK,BOS,0
2015,9,28,9/28/15,AA,JFK,BOS,0
2015,9,29,9/29/15,AA,JFK,BOS,0
2015,9,30,9/30/15,AA,JFK,BOS,0
2015,9,1,9/1/15,AA,JFK,SAN,0
2015,9,2,9/2/15,AA,JFK,SAN,95
2015,9,3,9/3/15,AA,JFK,SAN,184
2015,9,4,9/4/15,AA,JFK,SAN,0
2015,9,5,9/5/15,AA,JFK,SAN,0
2015,9,6,9/6/15,AA,JFK,SAN,0
2015,9,7,9/7/15,AA,JFK,SAN,0
2015,9,8,9/8/15,AA,JFK,SAN,22
2015,9,9,9/9/15,AA,JFK,SAN,32
2015,9,10,9/10/15,AA,JFK,SAN,0
2015,9,11,9/11/15,AA,JFK,SAN,0
2015,9,12,9/12/15,AA,JFK,SAN,0
2015,9,13,9/13/15,AA,JFK,SAN,0
2015,9,14,9/14/15,AA,JFK,SAN,0
2015,9,15,9/15/15,AA,JFK,SAN,0
2015,9,16,9/16/15,AA,JFK,SAN,0
2015,9,17,9/17/15,AA,JFK,SAN,6
2015,9,18,9/18/15,AA,JFK,SAN,0
2015,9,19,9/19/15,AA,JFK,SAN,0
2015,9,20,9/20/15,AA,JFK,SAN,0
2015,9,21,9/21/15,AA,JFK,SAN,0
2015,9,22,9/22/15,AA,JFK,SAN,0
2015,9,23,9/23/15,AA,JFK,SAN,0
2015,9,24,9/24/15,AA,JFK,SAN,0
2015,9,25,9/25/15,AA,JFK,SAN,1
2015,9,26,9/26/15,AA,JFK,SAN,0
2015,9,27,9/27/15,AA,JFK,SAN,0
2015,9,28,9/28/15,AA,JFK,SAN,0
2015,9,29,9/29/15,AA,JFK,SAN,4
2015,9,30,9/30/15,AA,JFK,SAN,36
2015,9,1,9/1/15,AA,JFK,DCA,0
2015,9,2,9/2/15,AA,JFK,DCA,0
2015,9,3,9/3/15,AA,JFK,DCA,49
2015,9,4,9/4/15,AA,JFK,DCA,1
2015,9,5,9/5/15,AA,JFK,DCA,0
2015,9,6,9/6/15,AA,JFK,DCA,0
2015,9,7,9/7/15,AA,JFK,DCA,0
2015,9,8,9/8/15,AA,JFK,DCA,0
2015,9,9,9/9/15,AA,JFK,DCA,48
2015,9,10,9/10/15,AA,JFK,DCA,
2015,9,11,9/11/15,AA,JFK,DCA,0
2015,9,12,9/12/15,AA,JFK,DCA,2
2015,9,13,9/13/15,AA,JFK,DCA,2
2015,9,14,9/14/15,AA,JFK,DCA,0
2015,9,15,9/15/15,AA,JFK,DCA,0
2015,9,16,9/16/15,AA,JFK,DCA,0
2015,9,17,9/17/15,AA,JFK,DCA,4
2015,9,18,9/18/15,AA,JFK,DCA,0
2015,9,19,9/19/15,AA,JFK,DCA,79
2015,9,20,9/20/15,AA,JFK,DCA,0
2015,9,21,9/21/15,AA,JFK,DCA,0
2015,9,22,9/22/15,AA,JFK,DCA,0
2015,9,23,9/23/15,AA,JFK,DCA,0
2015,9,24,9/24/15,AA,JFK,DCA,0
2015,9,25,9/25/15,AA,JFK,DCA,0
2015,9,26,9/26/15,AA,JFK,DCA,0
2015,9,27,9/27/15,AA,JFK,DCA,0
2015,9,28,9/28/15,AA,JFK,DCA,1
2015,9,29,9/29/15,AA,JFK,DCA,2
2015,9,30,9/30/15,AA,JFK,DCA,0
2015,9,16,9/16/15,AA,JFK,SFO,0
2015,9,17,9/17/15,AA,JFK,SFO,0
2015,9,20,9/20/15,AA,JFK,SFO,6
2015,9,21,9/21/15,AA,JFK,SFO,0
2015,9,22,9/22/15,AA,JFK,SFO,0
2015,9,23,9/23/15,AA,JFK,SFO,0
2015,9,24,9/24/15,AA,JFK,SFO,0
2015,9,27,9/27/15,AA,JFK,SFO,2
2015,9,28,9/28/15,AA,JFK,SFO,14
2015,9,29,9/29/15,AA,JFK,SFO,16
2015,9,30,9/30/15,AA,JFK,SFO,0
2015,9,1,9/1/15,AA,JFK,SFO,0
2015,9,2,9/2/15,AA,JFK,SFO,0
2015,9,3,9/3/15,AA,JFK,SFO,7
2015,9,4,9/4/15,AA,JFK,SFO,0
2015,9,5,9/5/15,AA,JFK,SFO,0
2015,9,6,9/6/15,AA,JFK,SFO,0
2015,9,7,9/7/15,AA,JFK,SFO,0
2015,9,8,9/8/15,AA,JFK,SFO,0
2015,9,9,9/9/15,AA,JFK,SFO,0
2015,9,10,9/10/15,AA,JFK,SFO,0
2015,9,11,9/11/15,AA,JFK,SFO,0
2015,9,13,9/13/15,AA,JFK,SFO,0
2015,9,14,9/14/15,AA,JFK,SFO,0
2015,9,15,9/15/15,AA,JFK,SFO,0
2015,9,16,9/16/15,AA,JFK,SFO,0
2015,9,17,9/17/15,AA,JFK,SFO,0
2015,9,18,9/18/15,AA,JFK,SFO,0
2015,9,20,9/20/15,AA,JFK,SFO,0
2015,9,21,9/21/15,AA,JFK,SFO,0
2015,9,22,9/22/15,AA,JFK,SFO,0
2015,9,23,9/23/15,AA,JFK,SFO,0
2015,9,24,9/24/15,AA,JFK,SFO,0
2015,9,25,9/25/15,AA,JFK,SFO,16
2015,9,27,9/27/15,AA,JFK,SFO,24
2015,9,28,9/28/15,AA,JFK,SFO,0
2015,9,29,9/29/15,AA,JFK,SFO,0
2015,9,30,9/30/15,AA,JFK,SFO,0
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,125
2015,9,3,9/3/15,AA,JFK,LAX,0
2015,9,4,9/4/15,AA,JFK,LAX,0
2015,9,5,9/5/15,AA,JFK,LAX,0
2015,9,6,9/6/15,AA,JFK,LAX,30
2015,9,7,9/7/15,AA,JFK,LAX,2
2015,9,8,9/8/15,AA,JFK,LAX,0
2015,9,9,9/9/15,AA,JFK,LAX,44
2015,9,10,9/10/15,AA,JFK,LAX,23
2015,9,11,9/11/15,AA,JFK,LAX,0
2015,9,13,9/13/15,AA,JFK,LAX,0
2015,9,14,9/14/15,AA,JFK,LAX,1
2015,9,15,9/15/15,AA,JFK,LAX,17
2015,9,16,9/16/15,AA,JFK,LAX,16
2015,9,17,9/17/15,AA,JFK,LAX,6
2015,9,18,9/18/15,AA,JFK,LAX,16
2015,9,20,9/20/15,AA,JFK,LAX,103
2015,9,21,9/21/15,AA,JFK,LAX,50
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,0
2015,9,25,9/25/15,AA,JFK,LAX,12
2015,9,27,9/27/15,AA,JFK,LAX,0
2015,9,28,9/28/15,AA,JFK,LAX,0
2015,9,29,9/29/15,AA,JFK,LAX,69
2015,9,30,9/30/15,AA,JFK,LAX,9
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,0
2015,9,3,9/3/15,AA,JFK,LAX,2
2015,9,4,9/4/15,AA,JFK,LAX,0
2015,9,5,9/5/15,AA,JFK,LAX,0
2015,9,6,9/6/15,AA,JFK,LAX,0
2015,9,7,9/7/15,AA,JFK,LAX,0
2015,9,8,9/8/15,AA,JFK,LAX,19
2015,9,9,9/9/15,AA,JFK,LAX,0
2015,9,10,9/10/15,AA,JFK,LAX,75
2015,9,13,9/13/15,AA,JFK,LAX,1
2015,9,15,9/15/15,AA,JFK,LAX,0
2015,9,16,9/16/15,AA,JFK,LAX,10
2015,9,17,9/17/15,AA,JFK,LAX,0
2015,9,20,9/20/15,AA,JFK,LAX,4
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,0
2015,9,27,9/27/15,AA,JFK,LAX,7
2015,9,29,9/29/15,AA,JFK,LAX,0
2015,9,30,9/30/15,AA,JFK,LAX,0
2015,9,1,9/1/15,AA,JFK,BOS,0
2015,9,2,9/2/15,AA,JFK,BOS,23
2015,9,3,9/3/15,AA,JFK,BOS,0
2015,9,4,9/4/15,AA,JFK,BOS,0
2015,9,5,9/5/15,AA,JFK,BOS,0
2015,9,6,9/6/15,AA,JFK,BOS,0
2015,9,7,9/7/15,AA,JFK,BOS,2
2015,9,8,9/8/15,AA,JFK,BOS,0
2015,9,9,9/9/15,AA,JFK,BOS,13
2015,9,10,9/10/15,AA,JFK,BOS,
2015,9,11,9/11/15,AA,JFK,BOS,0
2015,9,12,9/12/15,AA,JFK,BOS,0
2015,9,13,9/13/15,AA,JFK,BOS,47
2015,9,14,9/14/15,AA,JFK,BOS,0
2015,9,15,9/15/15,AA,JFK,BOS,0
2015,9,16,9/16/15,AA,JFK,BOS,0
2015,9,17,9/17/15,AA,JFK,BOS,74
2015,9,18,9/18/15,AA,JFK,BOS,0
2015,9,19,9/19/15,AA,JFK,BOS,0
2015,9,20,9/20/15,AA,JFK,BOS,0
2015,9,21,9/21/15,AA,JFK,BOS,0
2015,9,22,9/22/15,AA,JFK,BOS,0
2015,9,23,9/23/15,AA,JFK,BOS,0
2015,9,24,9/24/15,AA,JFK,BOS,0
2015,9,25,9/25/15,AA,JFK,BOS,0
2015,9,26,9/26/15,AA,JFK,BOS,0
2015,9,27,9/27/15,AA,JFK,BOS,0
2015,9,28,9/28/15,AA,JFK,BOS,0
2015,9,29,9/29/15,AA,JFK,BOS,0
2015,9,30,9/30/15,AA,JFK,BOS,39
2015,9,1,9/1/15,AA,JFK,MIA,0
2015,9,2,9/2/15,AA,JFK,MIA,238
2015,9,3,9/3/15,AA,JFK,MIA,1
2015,9,4,9/4/15,AA,JFK,MIA,0
2015,9,5,9/5/15,AA,JFK,MIA,0
2015,9,6,9/6/15,AA,JFK,MIA,0
2015,9,7,9/7/15,AA,JFK,MIA,0
2015,9,8,9/8/15,AA,JFK,MIA,0
2015,9,9,9/9/15,AA,JFK,MIA,3
2015,9,10,9/10/15,AA,JFK,MIA,0
2015,9,11,9/11/15,AA,JFK,MIA,78
2015,9,12,9/12/15,AA,JFK,MIA,0
2015,9,13,9/13/15,AA,JFK,MIA,0
2015,9,14,9/14/15,AA,JFK,MIA,0
2015,9,15,9/15/15,AA,JFK,MIA,0
2015,9,16,9/16/15,AA,JFK,MIA,0
2015,9,17,9/17/15,AA,JFK,MIA,6
2015,9,18,9/18/15,AA,JFK,MIA,0
2015,9,19,9/19/15,AA,JFK,MIA,0
2015,9,20,9/20/15,AA,JFK,MIA,31
2015,9,21,9/21/15,AA,JFK,MIA,0
2015,9,22,9/22/15,AA,JFK,MIA,0
2015,9,23,9/23/15,AA,JFK,MIA,0
2015,9,24,9/24/15,AA,JFK,MIA,0
2015,9,25,9/25/15,AA,JFK,MIA,1
2015,9,26,9/26/15,AA,JFK,MIA,0
2015,9,27,9/27/15,AA,JFK,MIA,0
2015,9,28,9/28/15,AA,JFK,MIA,0
2015,9,29,9/29/15,AA,JFK,MIA,10
2015,9,30,9/30/15,AA,JFK,MIA,0
2015,9,1,9/1/15,AA,JFK,MCO,0
2015,9,2,9/2/15,AA,JFK,MCO,0
2015,9,3,9/3/15,AA,JFK,MCO,0
2015,9,4,9/4/15,AA,JFK,MCO,0
2015,9,5,9/5/15,AA,JFK,MCO,0
2015,9,6,9/6/15,AA,JFK,MCO,0
2015,9,7,9/7/15,AA,JFK,MCO,0
2015,9,8,9/8/15,AA,JFK,MCO,0
2015,9,9,9/9/15,AA,JFK,MCO,0
2015,9,10,9/10/15,AA,JFK,MCO,0
2015,9,11,9/11/15,AA,JFK,MCO,0
2015,9,12,9/12/15,AA,JFK,MCO,0
2015,9,13,9/13/15,AA,JFK,MCO,0
2015,9,14,9/14/15,AA,JFK,MCO,0
2015,9,15,9/15/15,AA,JFK,MCO,0
2015,9,16,9/16/15,AA,JFK,MCO,0
2015,9,17,9/17/15,AA,JFK,MCO,0
2015,9,18,9/18/15,AA,JFK,MCO,0
2015,9,19,9/19/15,AA,JFK,MCO,0
2015,9,20,9/20/15,AA,JFK,MCO,0
2015,9,21,9/21/15,AA,JFK,MCO,0
2015,9,22,9/22/15,AA,JFK,MCO,0
2015,9,23,9/23/15,AA,JFK,MCO,0
2015,9,24,9/24/15,AA,JFK,MCO,0
2015,9,25,9/25/15,AA,JFK,MCO,6
2015,9,26,9/26/15,AA,JFK,MCO,23
2015,9,27,9/27/15,AA,JFK,MCO,0
2015,9,28,9/28/15,AA,JFK,MCO,41
2015,9,29,9/29/15,AA,JFK,MCO,8
2015,9,30,9/30/15,AA,JFK,MCO,48
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,0
2015,9,3,9/3/15,AA,JFK,LAX,0
2015,9,4,9/4/15,AA,JFK,LAX,0
2015,9,5,9/5/15,AA,JFK,LAX,0
2015,9,6,9/6/15,AA,JFK,LAX,0
2015,9,7,9/7/15,AA,JFK,LAX,0
2015,9,8,9/8/15,AA,JFK,LAX,0
2015,9,9,9/9/15,AA,JFK,LAX,0
2015,9,10,9/10/15,AA,JFK,LAX,105
2015,9,11,9/11/15,AA,JFK,LAX,18
2015,9,12,9/12/15,AA,JFK,LAX,0
2015,9,13,9/13/15,AA,JFK,LAX,3
2015,9,14,9/14/15,AA,JFK,LAX,0
2015,9,15,9/15/15,AA,JFK,LAX,41
2015,9,16,9/16/15,AA,JFK,LAX,0
2015,9,17,9/17/15,AA,JFK,LAX,8
2015,9,18,9/18/15,AA,JFK,LAX,0
2015,9,19,9/19/15,AA,JFK,LAX,0
2015,9,20,9/20/15,AA,JFK,LAX,0
2015,9,21,9/21/15,AA,JFK,LAX,54
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,4
2015,9,25,9/25/15,AA,JFK,LAX,0
2015,9,26,9/26/15,AA,JFK,LAX,0
2015,9,27,9/27/15,AA,JFK,LAX,0
2015,9,28,9/28/15,AA,JFK,LAX,7
2015,9,29,9/29/15,AA,JFK,LAX,0
2015,9,30,9/30/15,AA,JFK,LAX,0
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,30
2015,9,3,9/3/15,AA,JFK,LAX,0
2015,9,4,9/4/15,AA,JFK,LAX,0
2015,9,5,9/5/15,AA,JFK,LAX,4
2015,9,6,9/6/15,AA,JFK,LAX,0
2015,9,7,9/7/15,AA,JFK,LAX,0
2015,9,8,9/8/15,AA,JFK,LAX,0
2015,9,9,9/9/15,AA,JFK,LAX,0
2015,9,10,9/10/15,AA,JFK,LAX,0
2015,9,11,9/11/15,AA,JFK,LAX,0
2015,9,12,9/12/15,AA,JFK,LAX,0
2015,9,13,9/13/15,AA,JFK,LAX,0
2015,9,14,9/14/15,AA,JFK,LAX,0
2015,9,15,9/15/15,AA,JFK,LAX,0
2015,9,16,9/16/15,AA,JFK,LAX,0
2015,9,17,9/17/15,AA,JFK,LAX,0
2015,9,18,9/18/15,AA,JFK,LAX,0
2015,9,19,9/19/15,AA,JFK,LAX,1
2015,9,20,9/20/15,AA,JFK,LAX,15
2015,9,21,9/21/15,AA,JFK,LAX,0
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,0
2015,9,25,9/25/15,AA,JFK,LAX,0
2015,9,26,9/26/15,AA,JFK,LAX,0
2015,9,27,9/27/15,AA,JFK,LAX,15
2015,9,28,9/28/15,AA,JFK,LAX,0
2015,9,29,9/29/15,AA,JFK,LAX,0
2015,9,30,9/30/15,AA,JFK,LAX,0
2015,9,1,9/1/15,AA,JFK,CLT,0
2015,9,2,9/2/15,AA,JFK,CLT,0
2015,9,3,9/3/15,AA,JFK,CLT,0
2015,9,4,9/4/15,AA,JFK,CLT,0
2015,9,5,9/5/15,AA,JFK,CLT,0
2015,9,6,9/6/15,AA,JFK,CLT,0
2015,9,7,9/7/15,AA,JFK,CLT,0
2015,9,8,9/8/15,AA,JFK,CLT,0
2015,9,9,9/9/15,AA,JFK,CLT,0
2015,9,10,9/10/15,AA,JFK,CLT,63
2015,9,11,9/11/15,AA,JFK,CLT,1
2015,9,12,9/12/15,AA,JFK,CLT,0
2015,9,13,9/13/15,AA,JFK,CLT,0
2015,9,14,9/14/15,AA,JFK,CLT,0
2015,9,15,9/15/15,AA,JFK,CLT,42
2015,9,16,9/16/15,AA,JFK,CLT,0
2015,9,17,9/17/15,AA,JFK,CLT,66
2015,9,18,9/18/15,AA,JFK,CLT,0
2015,9,19,9/19/15,AA,JFK,CLT,0
2015,9,20,9/20/15,AA,JFK,CLT,0
2015,9,21,9/21/15,AA,JFK,CLT,0
2015,9,22,9/22/15,AA,JFK,CLT,0
2015,9,23,9/23/15,AA,JFK,CLT,0
2015,9,24,9/24/15,AA,JFK,CLT,0
2015,9,25,9/25/15,AA,JFK,CLT,0
2015,9,26,9/26/15,AA,JFK,CLT,0
2015,9,27,9/27/15,AA,JFK,CLT,0
2015,9,28,9/28/15,AA,JFK,CLT,0
2015,9,29,9/29/15,AA,JFK,CLT,0
2015,9,30,9/30/15,AA,JFK,CLT,0
2015,9,1,9/1/15,AA,JFK,LAX,0
2015,9,2,9/2/15,AA,JFK,LAX,0
2015,9,3,9/3/15,AA,JFK,LAX,0
2015,9,7,9/7/15,AA,JFK,LAX,0
2015,9,8,9/8/15,AA,JFK,LAX,0
2015,9,9,9/9/15,AA,JFK,LAX,0
2015,9,10,9/10/15,AA,JFK,LAX,0
2015,9,11,9/11/15,AA,JFK,LAX,0
2015,9,13,9/13/15,AA,JFK,LAX,0
2015,9,14,9/14/15,AA,JFK,LAX,0
2015,9,15,9/15/15,AA,JFK,LAX,0
2015,9,16,9/16/15,AA,JFK,LAX,1
2015,9,17,9/17/15,AA,JFK,LAX,6
2015,9,18,9/18/15,AA,JFK,LAX,7
2015,9,20,9/20/15,AA,JFK,LAX,0
2015,9,21,9/21/15,AA,JFK,LAX,0
2015,9,22,9/22/15,AA,JFK,LAX,0
2015,9,23,9/23/15,AA,JFK,LAX,0
2015,9,24,9/24/15,AA,JFK,LAX,0
2015,9,25,9/25/15,AA,JFK,LAX,0
2015,9,27,9/27/15,AA,JFK,LAX,0
2015,9,28,9/28/15,AA,JFK,LAX,0
2015,9,29,9/29/15,AA,JFK,LAX,0
2015,9,30,9/30/15,AA,JFK,LAX,0
2015,9,1,9/1/15,AA,JFK,SFO,0
2015,9,2,9/2/15,AA,JFK,SFO,147
2015,9,3,9/3/15,AA,JFK,SFO,0
2015,9,4,9/4/15,AA,JFK,SFO,0
2015,9,5,9/5/15,AA,JFK,SFO,0
2015,9,6,9/6/15,AA,JFK,SFO,0
2015,9,7,9/7/15,AA,JFK,SFO,0
2015,9,8,9/8/15,AA,JFK,SFO,91
2015,9,9,9/9/15,AA,JFK,SFO,24
2015,9,10,9/10/15,AA,JFK,SFO,0
2015,9,13,9/13/15,AA,JFK,SFO,4
2015,9,14,9/14/15,AA,JFK,SFO,0
2015,9,15,9/15/15,AA,JFK,SFO,17
2015,9,5,9/5/15,AA,JFK,STT,42
2015,9,6,9/6/15,AA,JFK,STT,0
2015,9,1,9/1/15,AA,JFK,SJU,0
2015,9,2,9/2/15,AA,JFK,SJU,0
2015,9,3,9/3/15,AA,JFK,SJU,0
2015,9,4,9/4/15,AA,JFK,SJU,128
2015,9,5,9/5/15,AA,JFK,SJU,16
2015,9,6,9/6/15,AA,JFK,SJU,0
2015,9,7,9/7/15,AA,JFK,SJU,0
2015,9,8,9/8/15,AA,JFK,SJU,56
2015,9,9,9/9/15,AA,JFK,SJU,19
2015,9,10,9/10/15,AA,JFK,SJU,78
2015,9,11,9/11/15,AA,JFK,SJU,23
2015,9,12,9/12/15,AA,JFK,SJU,0
2015,9,13,9/13/15,AA,JFK,SJU,0
2015,9,14,9/14/15,AA,JFK,SJU,0
2015,9,15,9/15/15,AA,JFK,SJU,0
2015,9,16,9/16/15,AA,JFK,SJU,15
2015,9,17,9/17/15,AA,JFK,SJU,60
2015,9,18,9/18/15,AA,JFK,SJU,0
2015,9,19,9/19/15,AA,JFK,SJU,32
2015,9,20,9/20/15,AA,JFK,SJU,0
2015,9,21,9/21/15,AA,JFK,SJU,18
2015,9,22,9/22/15,AA,JFK,SJU,0
2015,9,23,9/23/15,AA,JFK,SJU,0
2015,9,24,9/24/15,AA,JFK,SJU,0
2015,9,25,9/25/15,AA,JFK,SJU,1
2015,9,26,9/26/15,AA,JFK,SJU,0
2015,9,27,9/27/15,AA,JFK,SJU,36
2015,9,28,9/28/15,AA,JFK,SJU,0
2015,9,29,9/29/15,AA,JFK,SJU,10
2015,9,30,9/30/15,AA,JFK,SJU,0
2015,9,1,9/1/15,AA,JFK,MIA,0
2015,9,2,9/2/15,AA,JFK,MIA,18
2015,9,3,9/3/15,AA,JFK,MIA,0
2015,9,4,9/4/15,AA,JFK,MIA,0
2015,9,5,9/5/15,AA,JFK,MIA,47
2015,9,6,9/6/15,AA,JFK,MIA,0
2015,9,7,9/7/15,AA,JFK,MIA,28
2015,9,8,9/8/15,AA,JFK,MIA,13
2015,9,9,9/9/15,AA,JFK,MIA,0
2015,9,10,9/10/15,AA,JFK,MIA,44
2015,9,11,9/11/15,AA,JFK,MIA,2
2015,9,12,9/12/15,AA,JFK,MIA,0
2015,9,13,9/13/15,AA,JFK,MIA,0
2015,9,14,9/14/15,AA,JFK,MIA,0
2015,9,15,9/15/15,AA,JFK,MIA,0
2015,9,16,9/16/15,AA,JFK,MIA,0
2015,9,17,9/17/15,AA,JFK,MIA,1
2015,9,18,9/18/15,AA,JFK,MIA,0
2015,9,19,9/19/15,AA,JFK,MIA,0
2015,9,20,9/20/15,AA,JFK,MIA,0
2015,9,21,9/21/15,AA,JFK,MIA,0
2015,9,22,9/22/15,AA,JFK,MIA,0
2015,9,23,9/23/15,AA,JFK,MIA,0
2015,9,24,9/24/15,AA,JFK,MIA,10
2015,9,25,9/25/15,AA,JFK,MIA,2
2015,9,26,9/26/15,AA,JFK,MIA,0
2015,9,27,9/27/15,AA,JFK,MIA,0
2015,9,28,9/28/15,AA,JFK,MIA,0
2015,9,29,9/29/15,AA,JFK,MIA,0
2015,9,30,9/30/15,AA,JFK,MIA,0
2015,9,13,9/13/15,AA,JFK,MIA,0
2015,9,20,9/20/15,AA,JFK,MIA,0
2015,9,27,9/27/15,AA,JFK,MIA,2
2015,9,1,9/1/15,AA,JFK,ORD,0
2015,9,2,9/2/15,AA,JFK,ORD,0
2015,9,3,9/3/15,AA,JFK,ORD,4
2015,9,4,9/4/15,AA,JFK,ORD,0
2015,9,5,9/5/15,AA,JFK,ORD,1
2015,9,6,9/6/15,AA,JFK,ORD,0
2015,9,7,9/7/15,AA,JFK,ORD,0
2015,9,8,9/8/15,AA,JFK,ORD,8
2015,9,9,9/9/15,AA,JFK,ORD,0
2015,9,10,9/10/15,AA,JFK,ORD,0
2015,9,11,9/11/15,AA,JFK,ORD,0
2015,9,12,9/12/15,AA,JFK,ORD,0
2015,9,13,9/13/15,AA,JFK,ORD,0
2015,9,14,9/14/15,AA,JFK,ORD,0
2015,9,15,9/15/15,AA,JFK,ORD,0
2015,9,16,9/16/15,AA,JFK,ORD,0
2015,9,17,9/17/15,AA,JFK,ORD,17
2015,9,18,9/18/15,AA,JFK,ORD,0
2015,9,19,9/19/15,AA,JFK,ORD,0
2015,9,20,9/20/15,AA,JFK,ORD,15
